record_id,date,employee_id,employee_productivity,labor_costs,hours_worked
REC-47131272,2024-02-29,EMP-9720,67.44,78245.77,41.3
REC-52835559,2019-10-09,EMP-8227,85.29,36387.14,43.9
REC-25790828,2022-09-27,EMP-5467,67.72,73370.78,32.33
REC-30041488,2022-05-12,EMP-3580,110.23,63571.99,38.25
REC-46726921,2020-10-16,EMP-2875,69.55,91268.18,39.16
REC-12047721,2022-12-16,EMP-9422,99.13,23229.6,24.07
REC-23740579,2024-07-02,EMP-4384,71.17,46456.42,25.48
REC-82816971,2023-04-01,EMP-6739,63.4,111679.31,33.22
REC-83734610,2022-10-11,EMP-6218,90.97,99070.78,34.48
REC-46379997,2024-04-25,EMP-3319,102.93,28220.55,34.1
REC-48019546,2021-02-19,EMP-5011,65.21,75237.46,33.84
REC-32988138,2023-09-04,EMP-2167,68.55,36889.19,28.89
REC-51792388,2020-04-15,EMP-6549,89.79,24259.59,27.09
REC-82555030,2019-10-23,EMP-8268,60.92,36652.27,33.41
REC-16808353,2024-08-30,EMP-3131,77.11,66803.77,41.17
REC-13891332,2020-03-29,EMP-8712,95.86,36896.55,27.0
REC-16772091,2019-10-14,EMP-2735,104.15,20009.33,53.83
REC-61485872,2021-11-24,EMP-1881,64.52,75058.45,42.89
REC-21558774,2021-07-03,EMP-7987,66.71,58530.17,48.81
REC-62602177,2020-01-03,EMP-3932,66.62,85111.79,59.68
REC-90010054,2020-03-07,EMP-8304,119.91,55830.97,58.33
REC-92720444,2023-01-20,EMP-6826,63.88,37203.31,54.83
REC-51935074,2023-12-23,EMP-6444,108.55,52584.05,48.21
REC-36594858,2022-02-08,EMP-9740,87.52,56181.69,20.56
REC-20542212,2023-12-06,EMP-8629,111.64,99490.32,59.71
REC-86207390,2023-03-15,EMP-3159,87.19,82940.14,48.04
REC-22470997,2023-04-10,EMP-8672,77.28,94039.85,48.19
REC-23054418,2023-02-02,EMP-8464,73.89,63279.65,45.61
REC-51660066,2020-05-15,EMP-8625,111.47,49001.88,52.02
REC-73155598,2024-03-26,EMP-4796,98.67,38267.79,58.13
REC-40037183,2024-03-29,EMP-3354,105.64,117015.36,22.12
REC-92804565,2020-12-19,EMP-5227,102.77,56489.11,33.95
REC-58781345,2022-01-11,EMP-7423,79.83,101274.5,24.36
REC-34609232,2020-05-18,EMP-6412,86.06,72310.35,32.33
REC-53588695,2022-04-21,EMP-8426,93.57,51546.43,44.73
REC-75432046,2020-05-04,EMP-1495,75.31,95934.72,57.05
REC-18773168,2024-01-07,EMP-8787,101.61,71098.6,33.32
REC-25151444,2021-05-25,EMP-6758,99.67,63944.29,40.65
REC-74243595,2020-12-27,EMP-8556,96.68,27381.39,39.32
REC-32924595,2024-03-25,EMP-5624,65.11,56437.91,23.46
REC-56790372,2022-06-13,EMP-3087,108.79,77026.25,27.58
REC-78175850,2022-12-28,EMP-2686,83.83,75698.74,21.64
REC-64450250,2024-08-27,EMP-2752,111.38,26351.52,56.01
REC-53737494,2020-03-25,EMP-2162,119.18,72598.9,42.46
REC-50549608,2022-04-22,EMP-9728,115.12,115098.48,23.38
REC-71870997,2023-05-23,EMP-7566,80.83,62673.67,39.16
REC-89260394,2021-09-12,EMP-7773,113.09,78451.98,51.72
REC-42021033,2020-02-28,EMP-4992,66.05,25503.94,33.55
REC-83544472,2021-09-30,EMP-3605,94.37,107144.73,59.5
REC-74743230,2020-05-26,EMP-7288,80.78,70496.42,50.18
REC-18866414,2023-05-13,EMP-6582,106.14,87649.78,51.05
REC-37949250,2020-08-27,EMP-8063,94.53,58252.08,32.87
REC-68432185,2023-07-11,EMP-6606,66.14,79034.32,36.8
REC-83085160,2020-02-19,EMP-4869,93.18,112930.1,47.56
REC-33231136,2022-04-19,EMP-2276,68.45,63727.23,52.85
REC-87066247,2021-02-28,EMP-8972,61.72,71387.32,49.51
REC-25344154,2020-09-07,EMP-8584,64.33,29605.29,31.3
REC-53671508,2019-10-11,EMP-2599,60.54,52143.31,50.75
REC-69755911,2020-11-01,EMP-3886,89.59,64108.7,51.14
REC-51343854,2019-10-07,EMP-7648,87.31,72124.22,39.47
REC-19342578,2021-01-23,EMP-2781,82.1,115660.59,57.01
REC-90048179,2023-11-22,EMP-7208,111.01,42037.98,23.83
REC-53943990,2022-08-14,EMP-9098,93.66,31606.77,59.53
REC-96568973,2024-02-12,EMP-2007,100.29,87322.96,46.12
REC-22151134,2024-01-25,EMP-4565,98.68,47647.99,23.62
REC-28645088,2021-11-15,EMP-1003,117.35,34889.22,42.82
REC-29693143,2021-02-01,EMP-3444,108.86,62569.34,29.96
REC-70797197,2022-10-31,EMP-9704,68.0,81747.76,52.72
REC-49124904,2020-09-30,EMP-7389,93.85,40844.78,55.12
REC-92620697,2021-12-15,EMP-8326,104.3,73059.09,37.15
REC-36261929,2020-09-02,EMP-4369,115.69,37811.27,47.86
REC-52493026,2019-12-02,EMP-5910,74.85,25153.25,36.32
REC-86541203,2022-07-08,EMP-5989,102.09,74815.05,23.47
REC-68348074,2023-04-27,EMP-6640,74.69,77642.64,20.29
REC-21983952,2021-12-25,EMP-1133,84.4,108292.08,35.45
REC-92072899,2024-02-15,EMP-9362,74.52,88280.81,44.11
REC-64250458,2020-03-18,EMP-3089,115.31,46695.83,35.18
REC-49484797,2021-11-26,EMP-2022,96.42,88308.25,48.18
REC-59556257,2024-07-28,EMP-9992,75.06,70153.43,22.93
REC-17130627,2020-04-28,EMP-1013,94.13,57633.37,48.35
REC-85165988,2023-11-21,EMP-6885,107.36,30408.27,28.15
REC-24723458,2023-07-17,EMP-5623,111.98,110030.25,23.08
REC-14185545,2024-01-05,EMP-4854,113.76,116732.53,38.84
REC-67943873,2022-09-24,EMP-7459,79.42,64338.56,20.83
REC-93914843,2020-02-21,EMP-6212,69.79,107590.19,57.29
REC-61377152,2023-12-02,EMP-7652,73.11,42883.29,39.24
REC-61212793,2024-06-28,EMP-8130,116.37,100177.25,59.21
REC-83164605,2021-02-01,EMP-4460,103.01,30176.17,21.98
REC-98917575,2022-10-18,EMP-3841,73.06,117783.97,23.05
REC-73736162,2021-01-02,EMP-3278,115.46,50892.08,46.19
REC-35263378,2021-11-02,EMP-7301,87.54,51822.9,44.49
REC-58357021,2020-07-17,EMP-7835,110.71,30672.88,41.71
REC-30705405,2024-07-20,EMP-5726,71.12,69511.25,49.51
REC-99934747,2020-08-25,EMP-3056,69.1,67755.01,22.31
REC-28022414,2021-08-11,EMP-1190,109.94,118193.33,52.4
REC-19629584,2023-12-30,EMP-1257,116.11,102065.61,21.2
REC-29326800,2019-09-09,EMP-8974,80.33,119357.33,38.51
REC-98305426,2020-01-16,EMP-8155,117.85,73855.58,29.41
REC-28223512,2019-10-10,EMP-2387,63.51,96854.84,51.21
REC-28417392,2021-09-30,EMP-7813,62.45,97779.63,33.22
REC-71207129,2020-01-22,EMP-7974,63.44,89302.77,28.83
REC-93650995,2023-09-06,EMP-3945,81.88,47883.26,29.21
REC-70987778,2022-10-06,EMP-9346,81.01,60389.13,53.55
REC-66925051,2022-12-04,EMP-8373,69.15,85679.59,38.35
REC-61635535,2020-12-11,EMP-6821,61.56,22972.35,34.05
REC-40298433,2021-03-11,EMP-4044,70.59,43743.54,29.39
REC-67011913,2019-12-20,EMP-1121,108.73,77976.31,47.65
REC-87569592,2024-05-15,EMP-9161,115.46,20549.1,55.4
REC-41776042,2023-03-27,EMP-9220,69.19,83813.46,50.95
REC-46138183,2021-07-30,EMP-7731,69.29,42845.3,40.36
REC-83305194,2022-05-28,EMP-7012,61.1,111821.14,48.57
REC-14491176,2021-10-12,EMP-1620,107.23,93084.65,42.98
REC-86255745,2023-03-18,EMP-8917,68.62,73148.15,59.71
REC-59469782,2022-05-23,EMP-2854,88.86,112889.73,50.09
REC-87882357,2021-12-22,EMP-8889,70.61,31931.72,27.71
REC-20745888,2020-04-30,EMP-3327,111.48,74548.25,57.89
REC-80653292,2024-07-12,EMP-5578,97.11,40181.31,42.35
REC-72402697,2022-11-03,EMP-9469,61.83,68095.38,33.18
REC-20500470,2020-09-06,EMP-9574,105.46,107468.97,36.32
REC-91882291,2023-12-09,EMP-2449,89.38,85013.6,27.97
REC-42914388,2020-02-12,EMP-8740,79.54,65157.65,21.0
REC-94646134,2021-03-12,EMP-2279,73.75,98636.82,52.2
REC-95052118,2021-07-26,EMP-9834,93.69,55676.78,31.38
REC-87796412,2024-01-21,EMP-6119,103.27,71701.2,50.97
REC-92280717,2020-01-22,EMP-1864,67.11,67207.74,29.46
REC-56109986,2023-01-29,EMP-9765,105.23,107793.09,51.75
REC-11447323,2020-04-03,EMP-8681,116.98,117978.41,55.96
REC-70939515,2023-08-16,EMP-9399,91.78,25272.6,35.58
REC-72979305,2022-01-26,EMP-6431,60.54,38656.56,56.37
REC-66507825,2022-04-24,EMP-6782,99.25,101749.07,41.87
REC-49542951,2022-06-14,EMP-5738,93.14,22094.1,52.85
REC-32482565,2020-05-27,EMP-1578,93.89,107157.4,20.99
REC-90213415,2024-05-16,EMP-5981,91.19,90062.4,29.9
REC-85659375,2023-07-22,EMP-5267,96.63,65561.78,56.13
REC-18243352,2019-09-26,EMP-8752,112.88,84393.13,44.43
REC-87596783,2022-10-22,EMP-3770,109.01,75697.47,35.67
REC-86887967,2021-05-17,EMP-1845,76.75,42485.14,52.91
REC-98089763,2022-02-23,EMP-5780,93.6,61792.5,40.36
REC-93794410,2024-06-18,EMP-1447,94.36,92135.28,39.27
REC-48495745,2022-04-03,EMP-8942,81.92,118451.01,24.13
REC-21074327,2021-09-24,EMP-3077,99.6,84158.05,41.59
REC-77859961,2023-08-13,EMP-2259,117.3,25117.8,57.02
REC-47292234,2022-10-20,EMP-5129,72.11,25785.75,23.2
REC-27789051,2023-11-12,EMP-5603,107.65,90503.87,31.23
REC-46939015,2021-05-01,EMP-5209,109.76,73935.18,20.42
REC-11906295,2024-04-26,EMP-2827,64.27,90223.15,31.25
REC-91043555,2021-10-02,EMP-3860,63.45,26000.68,42.19
REC-89426041,2020-12-12,EMP-3476,102.1,110017.49,41.11
REC-98470372,2019-09-21,EMP-8317,105.16,118255.06,22.15
REC-59629263,2023-02-26,EMP-3873,75.13,105871.23,28.38
REC-45064728,2019-11-15,EMP-4869,75.84,73823.87,22.46
REC-75084661,2021-08-25,EMP-3962,94.86,50905.67,29.98
REC-80784933,2024-04-10,EMP-1542,85.61,57759.45,59.26
REC-56016278,2022-08-13,EMP-2382,89.95,78779.73,52.1
REC-29470999,2019-10-01,EMP-3525,88.76,30728.53,58.49
REC-76565050,2022-07-08,EMP-7765,116.67,62558.29,43.45
REC-61427803,2019-09-06,EMP-4898,118.8,39152.58,50.79
REC-98673262,2022-11-14,EMP-8211,63.88,106311.71,45.25
REC-95573823,2022-04-14,EMP-3740,93.28,52033.03,45.74
REC-38300713,2020-07-20,EMP-6653,68.11,71058.79,44.94
REC-17291483,2021-05-31,EMP-5331,78.42,54081.32,27.64
REC-25568500,2024-03-05,EMP-1860,72.09,90240.84,57.38
REC-32494944,2021-09-10,EMP-8602,89.25,77349.52,32.88
REC-63518621,2023-03-29,EMP-8802,97.34,40265.58,35.34
REC-50448811,2023-11-08,EMP-8803,98.15,30282.92,23.63
REC-81473736,2020-03-06,EMP-4828,113.55,105233.71,35.0
REC-60975999,2020-11-17,EMP-7390,63.72,24720.83,34.17
REC-73698335,2022-01-18,EMP-5302,111.61,31973.68,23.49
REC-29481680,2020-06-17,EMP-9690,64.86,66260.1,35.89
REC-68349054,2020-01-16,EMP-1194,92.28,82486.55,37.94
REC-48761035,2021-08-21,EMP-8353,96.8,72946.75,29.47
REC-61271721,2024-02-02,EMP-6172,85.87,102108.29,29.57
REC-81169409,2023-03-08,EMP-1672,60.27,108091.8,26.62
REC-23068017,2022-11-02,EMP-9704,77.71,55466.79,51.34
REC-95553621,2023-07-27,EMP-6797,63.8,31585.05,52.52
REC-67953319,2020-05-22,EMP-5466,111.28,111101.44,53.24
REC-54958564,2024-08-10,EMP-5429,81.92,33594.11,56.99
REC-45847919,2020-06-24,EMP-2610,97.16,83864.12,59.33
REC-44271680,2023-12-20,EMP-7408,89.62,70383.55,42.02
REC-71888947,2020-10-20,EMP-4961,65.51,110210.22,49.81
REC-89017236,2023-01-09,EMP-4193,79.93,104975.83,52.6
REC-79786819,2020-04-21,EMP-6528,63.71,35602.15,24.1
REC-34148004,2024-07-01,EMP-6132,104.38,109703.97,26.64
REC-83499313,2020-03-13,EMP-1173,60.72,33062.0,26.75
REC-11137651,2023-05-15,EMP-2113,101.0,83164.91,29.57
REC-11605433,2020-10-12,EMP-7737,116.15,92366.19,25.79
REC-23112905,2021-09-06,EMP-9605,76.99,54832.26,53.38
REC-23946199,2022-02-24,EMP-8306,76.65,23284.49,59.99
REC-57179735,2021-11-20,EMP-4594,104.0,28469.04,25.14
REC-48023482,2022-05-07,EMP-5127,103.01,85100.02,27.09
REC-35914696,2023-01-04,EMP-1557,108.55,26223.93,53.39
REC-13181023,2022-06-11,EMP-2506,79.45,57444.4,31.62
REC-17634560,2022-05-17,EMP-4552,111.25,52413.11,40.42
REC-90448089,2023-07-09,EMP-2995,118.99,23812.82,31.3
REC-26103055,2021-12-24,EMP-2415,103.07,31291.08,39.03
REC-91159552,2021-08-27,EMP-3128,67.31,75133.22,30.53
REC-60460287,2020-04-21,EMP-4027,117.86,60340.84,55.79
REC-24877375,2021-05-23,EMP-4018,96.05,78323.73,44.3
REC-44002147,2020-10-28,EMP-5826,76.47,76138.34,36.1
REC-72673716,2024-08-22,EMP-2240,96.37,78381.7,39.81
REC-95735668,2020-08-05,EMP-8429,64.35,85536.33,58.13
REC-47095573,2020-12-27,EMP-7995,81.22,79844.05,24.73
REC-99600963,2020-07-26,EMP-6298,112.96,36604.72,26.94
REC-44539133,2021-01-24,EMP-3653,84.02,55028.67,33.4
REC-19931717,2023-06-29,EMP-5543,98.28,98175.53,21.98
REC-18373492,2023-08-19,EMP-7271,76.75,100080.24,57.68
REC-62155724,2022-05-04,EMP-6450,67.01,76119.61,35.4
REC-18060935,2023-02-15,EMP-5230,83.9,107026.68,57.48
REC-45522715,2020-09-11,EMP-3915,114.15,58069.73,40.75
REC-69132953,2024-03-24,EMP-2137,101.31,32774.64,34.88
REC-75997780,2022-09-19,EMP-4287,96.95,63048.65,48.69
REC-91913332,2021-06-08,EMP-7432,105.58,54093.33,42.55
REC-33950102,2023-07-07,EMP-9061,96.26,113180.65,29.09
REC-24553291,2022-04-16,EMP-3357,79.38,75184.6,44.62
REC-82562419,2023-08-11,EMP-8065,103.5,116074.5,23.14
REC-39311339,2021-12-03,EMP-2740,62.58,21155.96,39.08
REC-69268093,2020-09-08,EMP-5243,110.54,54888.52,35.2
REC-23862962,2020-06-08,EMP-1571,103.81,84524.05,25.35
REC-19787090,2021-01-03,EMP-2153,66.59,111429.56,26.3
REC-86684568,2022-04-04,EMP-5105,86.05,39913.09,41.45
REC-69845276,2020-01-05,EMP-1307,70.56,51821.09,45.22
REC-76800348,2021-07-01,EMP-3438,75.37,80096.13,39.21
REC-97626101,2022-06-16,EMP-1014,91.16,84612.75,56.14
REC-15078212,2020-12-05,EMP-7397,86.15,109289.93,46.18
REC-45760499,2020-06-11,EMP-3483,92.48,85486.26,49.06
REC-54269149,2021-10-12,EMP-7411,85.37,94048.98,41.31
REC-87126909,2022-09-11,EMP-1060,74.47,99738.41,49.98
REC-79173535,2023-01-15,EMP-9039,64.75,48629.99,38.78
REC-74174787,2024-01-14,EMP-8144,61.73,51496.25,50.86
REC-64212251,2020-02-01,EMP-2148,92.05,115706.23,39.45
REC-82494849,2022-03-18,EMP-4700,89.24,36315.9,21.78
REC-10443906,2021-11-18,EMP-7298,114.58,87674.5,36.78
REC-74701849,2021-02-23,EMP-2985,119.85,38576.05,50.2
REC-86134185,2019-12-07,EMP-9770,79.16,47795.93,20.9
REC-58173202,2023-02-09,EMP-6463,81.46,96005.75,24.02
REC-50644896,2023-07-07,EMP-7563,93.3,57284.94,38.44
REC-17408103,2024-05-25,EMP-2485,99.07,63248.39,55.4
REC-59037166,2024-05-07,EMP-9759,103.57,104386.73,36.23
REC-55642455,2021-10-17,EMP-2318,65.52,69162.27,32.01
REC-71691749,2020-06-22,EMP-5750,115.24,43078.72,22.98
REC-96945247,2023-08-07,EMP-4327,81.78,96130.64,52.2
REC-33705307,2020-07-14,EMP-1644,95.52,70942.93,36.48
REC-61561575,2020-11-09,EMP-4129,72.63,117029.29,55.5
REC-50113698,2020-09-13,EMP-7391,84.25,64318.75,36.58
REC-24330160,2019-10-09,EMP-6886,66.14,68348.87,27.05
REC-75297400,2020-03-11,EMP-2390,101.25,71410.75,25.81
REC-94931806,2021-07-23,EMP-8175,65.14,42240.09,35.83
REC-35429494,2020-10-12,EMP-3292,90.51,94296.9,39.85
REC-14791343,2021-05-09,EMP-4163,75.93,67828.07,47.72
REC-13404379,2023-01-28,EMP-4907,102.9,63876.98,45.35
REC-75663681,2022-11-01,EMP-7369,117.09,103163.57,37.61
REC-18454727,2020-05-20,EMP-9856,107.3,48494.78,49.83
REC-96356711,2024-08-15,EMP-6041,81.96,30553.01,43.69
REC-77066471,2024-08-27,EMP-9748,110.49,105792.59,31.2
REC-70305001,2021-11-14,EMP-1268,92.12,25899.64,36.92
REC-14971784,2020-04-21,EMP-6558,74.24,23579.78,44.69
REC-17523501,2019-11-08,EMP-6533,90.87,97565.7,49.29
REC-15746469,2020-03-20,EMP-7643,60.88,107540.36,51.16
REC-25862805,2021-05-08,EMP-4468,69.22,54074.79,52.07
REC-97758252,2023-06-10,EMP-9570,64.87,79772.37,39.86
REC-71521428,2020-10-06,EMP-9791,101.46,26917.53,44.0
REC-29992217,2020-06-13,EMP-4817,109.29,58169.87,36.07
REC-19668169,2022-06-28,EMP-1604,105.73,95794.42,30.07
REC-29003951,2020-09-16,EMP-9010,118.18,118827.88,53.0
REC-97755782,2020-01-12,EMP-1312,60.22,59621.71,52.19
REC-73246028,2023-08-04,EMP-1750,88.71,62758.81,31.53
REC-42572300,2020-02-06,EMP-3138,111.85,29583.82,34.63
REC-11928065,2021-02-04,EMP-3822,84.89,73078.92,43.65
REC-94914383,2024-07-19,EMP-1818,101.85,98347.24,34.5
REC-51250118,2023-05-09,EMP-2594,67.17,31697.89,31.05
REC-71228059,2023-01-11,EMP-3796,91.2,71052.9,52.51
REC-89328380,2023-11-21,EMP-2047,87.57,22316.28,54.54
REC-24271532,2019-12-02,EMP-2870,90.25,117467.2,25.97
REC-76725470,2022-12-04,EMP-4613,84.63,32365.97,55.38
REC-18470495,2023-04-19,EMP-4320,93.55,70253.5,51.94
REC-67205134,2021-02-19,EMP-6527,91.81,83445.27,49.25
REC-63956682,2022-09-05,EMP-6312,98.86,30008.09,21.68
REC-26213828,2021-06-30,EMP-9943,62.31,59640.85,56.39
REC-28432040,2021-04-05,EMP-6268,67.94,106125.02,41.44
REC-38619492,2022-01-03,EMP-1746,66.24,68454.93,28.23
REC-89602555,2022-01-18,EMP-3841,93.12,61690.42,52.49
REC-55030548,2023-06-18,EMP-2035,62.77,40309.49,57.79
REC-26206185,2020-12-06,EMP-5487,63.32,72363.74,20.98
REC-28956482,2019-12-18,EMP-7801,105.18,98445.85,25.45
REC-32555403,2021-10-04,EMP-7060,119.5,35693.67,37.51
REC-84277128,2022-03-06,EMP-3703,89.29,63542.17,21.94
REC-68876111,2023-11-30,EMP-4991,113.21,111772.52,37.47
REC-88112812,2023-03-05,EMP-1666,104.01,37265.35,21.3
REC-27900736,2024-05-08,EMP-2637,101.6,35960.87,28.58
REC-94851724,2023-09-29,EMP-7162,63.8,84052.85,48.01
REC-31173338,2020-03-09,EMP-1256,88.11,92540.26,58.93
REC-75359668,2020-05-31,EMP-2322,65.28,35029.4,20.32
REC-10852226,2022-01-18,EMP-1118,72.54,111252.0,49.37
REC-34080385,2022-12-04,EMP-2460,100.49,104251.64,28.15
REC-97477181,2020-11-01,EMP-5648,70.49,21039.33,44.53
REC-65864403,2023-03-27,EMP-8798,74.56,33852.67,34.94
REC-27031212,2021-05-13,EMP-4377,88.9,113912.47,32.14
REC-29204927,2024-02-21,EMP-5439,93.18,48548.11,27.72
REC-80207530,2021-10-15,EMP-8379,101.17,52680.88,33.54
REC-65301908,2024-04-17,EMP-4919,102.14,84322.66,55.07
REC-33427561,2019-11-01,EMP-1616,108.96,114922.69,28.49
REC-90030269,2022-12-03,EMP-3949,105.05,44313.34,59.86
REC-77093782,2022-09-21,EMP-2442,96.04,82105.56,53.15
REC-94180238,2023-10-01,EMP-5934,113.25,72052.51,42.32
REC-56688115,2024-04-19,EMP-7861,115.8,107087.78,36.91
REC-10613380,2023-10-16,EMP-4860,110.55,101842.04,56.32
REC-35756766,2022-08-05,EMP-2925,107.69,48359.03,45.83
REC-81162107,2024-06-24,EMP-2567,85.24,21829.26,23.16
REC-93070162,2023-12-10,EMP-6929,67.01,45050.99,36.99
REC-82440371,2022-05-28,EMP-9315,117.74,92849.86,22.27
REC-39430744,2022-12-21,EMP-8605,103.71,85896.73,26.33
REC-94082607,2021-12-20,EMP-4409,66.73,62698.81,45.73
REC-47101348,2021-03-13,EMP-1869,98.77,57267.14,29.06
REC-36000523,2019-11-21,EMP-2846,105.64,53403.44,32.98
REC-30027622,2022-05-19,EMP-8772,70.16,48607.4,42.89
REC-76775311,2021-07-13,EMP-3888,73.97,42161.0,32.55
REC-31442569,2019-12-02,EMP-1706,69.91,31212.97,54.38
REC-17251463,2022-01-21,EMP-6966,67.44,74539.2,57.24
REC-48260712,2020-03-02,EMP-4433,99.54,68833.42,44.43
REC-68340640,2023-09-06,EMP-5118,97.68,116675.87,49.2
REC-54868265,2024-03-03,EMP-8424,98.6,53574.5,48.95
REC-15813974,2022-09-16,EMP-2710,77.96,84029.39,58.61
REC-17040602,2024-08-20,EMP-9804,116.25,93104.55,41.68
REC-33607235,2021-08-25,EMP-3589,87.91,44062.26,58.2
REC-13901068,2021-01-09,EMP-8947,99.09,78258.39,50.6
REC-79109207,2020-07-09,EMP-2901,82.45,65210.83,23.04
REC-19510600,2021-10-11,EMP-4855,109.64,36564.23,41.47
REC-69702849,2021-09-20,EMP-6340,116.9,59372.12,34.33
REC-66246123,2021-12-08,EMP-4256,67.32,51382.26,24.7
REC-53712695,2024-03-17,EMP-4769,77.8,99424.43,22.39
REC-24781783,2020-02-22,EMP-6343,69.14,31998.01,58.63
REC-40572391,2021-07-14,EMP-2606,72.07,95488.97,38.96
REC-41825487,2024-07-25,EMP-7759,67.32,54824.85,20.78
REC-36837617,2022-12-21,EMP-7152,71.41,26467.92,42.17
REC-39616854,2022-09-08,EMP-2204,91.41,89398.48,55.82
REC-73215242,2021-02-22,EMP-8936,91.78,101096.44,34.16
REC-17293304,2021-03-02,EMP-8141,77.99,84870.37,48.04
REC-29453688,2021-09-05,EMP-4541,95.98,45313.4,40.61
REC-91796786,2022-05-17,EMP-8454,100.05,25634.21,20.14
REC-33898911,2022-09-20,EMP-7346,100.4,62000.13,55.58
REC-60128319,2019-11-28,EMP-3234,76.45,84043.22,37.41
REC-71436848,2022-08-29,EMP-4181,90.54,58743.13,41.3
REC-94828438,2024-06-30,EMP-6875,89.06,100822.52,21.48
REC-46197787,2024-06-18,EMP-4313,74.72,27677.21,50.07
REC-55082572,2020-11-16,EMP-3084,92.17,43243.24,33.45
REC-14307663,2024-06-16,EMP-1977,105.46,30325.34,39.2
REC-47662052,2021-04-08,EMP-3236,68.0,74129.07,27.09
REC-24912833,2023-11-09,EMP-8627,63.27,26193.56,57.22
REC-71549421,2024-04-12,EMP-7852,107.37,115699.87,30.67
REC-32978251,2022-04-19,EMP-6629,97.69,117739.82,49.71
REC-39508245,2021-02-28,EMP-5835,73.42,106940.93,56.42
REC-91018650,2023-11-03,EMP-3568,69.83,111627.12,22.86
REC-95630804,2019-12-28,EMP-3784,114.46,50119.75,26.11
REC-87594146,2020-06-08,EMP-4763,64.92,64513.52,22.94
REC-21606388,2020-02-23,EMP-7745,97.79,56308.07,48.78
REC-80030620,2021-08-24,EMP-9015,88.59,21620.52,20.84
REC-39050434,2021-07-12,EMP-8757,91.88,69564.47,28.52
REC-72110987,2019-11-02,EMP-5573,90.57,25756.38,32.25
REC-11946674,2024-02-23,EMP-8014,119.07,30767.57,36.26
REC-43105363,2023-09-26,EMP-5060,85.29,59604.14,21.89
REC-53928918,2019-09-04,EMP-8114,64.1,106035.09,31.35
REC-87774748,2022-06-28,EMP-4643,69.75,48611.6,57.32
REC-89426243,2021-05-19,EMP-3440,98.52,36253.48,22.1
REC-87000815,2020-10-11,EMP-1083,97.04,39280.6,55.15
REC-66072388,2022-07-26,EMP-1724,116.14,41398.65,38.6
REC-15376584,2021-03-06,EMP-8711,115.71,55410.07,55.45
REC-77674770,2022-06-03,EMP-1550,85.04,94596.54,45.82
REC-67136170,2020-03-05,EMP-9701,65.91,55273.68,21.9
REC-62924755,2019-11-09,EMP-8852,108.21,44546.73,50.56
REC-23153230,2020-12-03,EMP-8412,86.86,40236.38,55.54
REC-76476033,2024-08-28,EMP-4940,72.08,47891.88,37.63
REC-21152355,2020-11-15,EMP-1203,109.93,47742.98,52.7
REC-64575354,2020-08-11,EMP-4571,88.79,31099.89,29.58
REC-27812303,2024-02-23,EMP-6872,64.83,95962.56,21.34
REC-49700319,2022-10-09,EMP-4916,79.76,41645.28,37.94
REC-96924795,2020-04-14,EMP-2486,79.76,78603.86,32.66
REC-12138110,2022-11-05,EMP-8860,75.37,75185.22,23.0
REC-99796439,2023-01-13,EMP-5994,95.83,61869.04,22.61
REC-31716808,2024-08-26,EMP-8524,93.3,29689.87,54.15
REC-86555214,2020-07-11,EMP-1399,89.21,39492.44,23.92
REC-71047698,2022-07-13,EMP-8598,80.67,94828.84,28.53
REC-28605786,2022-03-27,EMP-7641,89.75,64861.1,35.92
REC-34822996,2022-05-31,EMP-7068,65.22,113384.23,29.55
REC-94129142,2020-10-29,EMP-8607,91.88,53489.94,33.84
REC-95013818,2021-01-03,EMP-1022,83.27,58447.95,26.11
REC-94195455,2023-05-21,EMP-2158,100.93,81231.86,45.71
REC-61657620,2023-10-24,EMP-6454,76.54,43424.7,40.75
REC-81258920,2022-05-14,EMP-1535,96.24,86751.31,50.63
REC-49807633,2021-02-24,EMP-7977,82.68,63196.32,36.36
REC-46210517,2024-06-13,EMP-9887,99.44,48860.24,39.37
REC-87205978,2022-09-14,EMP-4393,109.77,77671.33,24.37
REC-20866138,2021-07-26,EMP-6500,94.57,75954.99,56.21
REC-17356698,2021-02-27,EMP-9433,107.37,77033.95,52.35
REC-58853980,2022-11-20,EMP-1844,65.41,36801.75,30.65
REC-24893677,2022-04-12,EMP-7274,116.66,103704.41,46.2
REC-59068774,2022-03-05,EMP-8624,93.12,45506.36,30.64
REC-93098685,2020-10-01,EMP-1669,84.88,66687.68,37.86
REC-59066128,2021-03-07,EMP-7003,87.84,55524.76,31.11
REC-33523992,2019-09-07,EMP-2097,101.43,67120.31,48.1
REC-85263692,2024-07-16,EMP-4354,114.43,71703.38,36.58
REC-28576512,2022-12-31,EMP-6487,108.17,22981.74,42.28
REC-42028739,2024-06-30,EMP-9841,91.87,99018.56,28.95
REC-25241453,2019-12-11,EMP-8839,69.68,88255.05,37.24
REC-87862305,2021-03-20,EMP-4437,88.56,94607.78,26.6
REC-40257672,2022-05-17,EMP-6250,112.24,83132.2,58.19
REC-57340158,2021-07-19,EMP-5380,98.9,49734.72,57.9
